股票代码,股票名称,上涨满足率,抗跌满足率,对齐交易日,指数上涨日数(对齐后),指数下跌日数(对齐后),个股上涨日数(对齐后),个股下跌日数(对齐后)
600900,长江电力,1.0,0.8518518518518519,64,37,27,29,32
000828,东莞控股,0.972972972972973,0.7407407407407407,64,37,27,31,30
600642,申能股份,0.972972972972973,0.7407407407407407,64,37,27,37,23
000848,承德露露,1.0,0.7037037037037037,64,37,27,30,30
603883,老百姓,0.972972972972973,0.7037037037037037,64,37,27,32,31
601033,永兴股份,0.972972972972973,0.7037037037037037,64,37,27,32,29
