股票代码,股票名称,上涨满足率,抗跌满足率,对齐交易日,指数上涨日数(对齐后),指数下跌日数(对齐后),个股上涨日数(对齐后),个股下跌日数(对齐后)
600177,雅戈尔,1.0,0.8461538461538461,63,37,26,27,33
002507,涪陵榨菜,1.0,0.8076923076923077,63,37,26,27,32
000828,东莞控股,0.972972972972973,0.7307692307692307,63,37,26,31,29
600873,梅花生物,0.972972972972973,0.7307692307692307,63,37,26,34,28
