股票代码,股票名称,上涨满足率,抗跌满足率,对齐交易日,指数上涨日数(对齐后),指数下跌日数(对齐后),个股上涨日数(对齐后),个股下跌日数(对齐后)
002946,新乳业,1.0,0.8214285714285714,65,37,28,29,33
002871,伟隆股份,1.0,0.7857142857142857,65,37,28,27,33
002507,涪陵榨菜,0.972972972972973,0.75,65,37,28,32,30
600900,长江电力,0.972972972972973,0.7142857142857143,65,37,28,37,24
