date,open,high,low,close,volume,amount
2026-03-02,464.56,471.31,460.03,465.8,8285971,3850820274.08
2026-03-03,465.99,469.77,446.08,446.16,7893303,3596900498.12
2026-03-04,443.22,455.85,443.0,448.8,6347014,2854673206.13
2026-03-05,456.8,472.26,454.97,466.28,7981772,3707634148.72
2026-03-06,463.49,471.36,460.88,465.38,4544288,2122639076.71
2026-03-09,448.0,453.55,435.5,452.64,9509381,4213740206.0
2026-03-10,459.0,460.6,452.56,457.0,5438901,2488145313.58
2026-03-11,456.93,462.68,450.06,461.99,6793463,3093329231.25
2026-03-12,457.0,462.0,450.84,457.99,6747761,3074791531.76
2026-03-13,450.0,464.7,449.1,457.88,6446872,2966622310.2
2026-03-16,455.55,457.8,442.03,454.71,7365464,3305741077.97
2026-03-17,456.01,464.36,449.0,450.0,5399565,2468580509.71
2026-03-18,453.7,464.0,451.5,462.45,6599782,3026579754.21
2026-03-19,457.59,465.19,454.01,461.63,5104343,2352971888.44
2026-03-20,461.48,474.02,458.5,468.72,8138508,3819509328.02
2026-03-23,461.5,462.0,443.0,444.39,7736931,3490316139.23
2026-03-24,449.59,453.45,437.79,444.0,4730933,2106050782.4
2026-03-25,449.9,467.6,448.39,464.2,8733651,4041525503.81
2026-03-26,459.56,461.6,445.7,446.11,6101129,2762834601.22
2026-03-27,439.5,457.97,434.5,452.98,5805381,2599078395.89
2026-03-30,444.11,470.01,442.12,468.84,8080625,3706791311.63
2026-03-31,464.9,466.99,447.0,447.0,6956601,3161360380.47
2026-04-01,455.2,461.24,450.02,450.53,6335503,2890025430.03
2026-04-02,450.59,451.8,435.22,438.0,7491523,3301989550.13
2026-04-03,439.1,440.6,424.06,426.45,6688506,2875203482.75
2026-04-07,425.06,431.0,422.25,424.08,4582385,1950908380.02
2026-04-08,437.0,465.97,437.0,463.98,14194804,6447293264.85
2026-04-09,461.0,478.0,458.01,472.84,9302856,4380051603.86
2026-04-10,475.0,484.41,475.0,476.89,7758320,3723635012.56
2026-04-13,475.9,480.5,467.2,472.5,6508971,3084163128.58
2026-04-14,478.0,492.0,476.11,481.6,7411360,3586896149.53
2026-04-15,483.06,485.0,473.99,475.0,6395140,3065523284.7
2026-04-16,475.0,477.88,467.64,473.56,6324788,2981816294.76
2026-04-17,470.0,476.5,464.8,469.91,9546522,4481463210.66
2026-04-20,447.0,476.13,445.0,471.23,18683743,8616839068.34
2026-04-21,471.96,472.0,446.71,450.36,16005608,7231305511.2
2026-04-22,449.0,478.0,448.0,477.95,17438281,8193670757.78
2026-04-23,478.0,484.95,470.58,475.0,9735285,4647452972.12
2026-04-24,475.03,485.22,463.8,472.7,12979344,6164129851.71
2026-04-27,481.2,519.9,475.96,516.25,20432930,10278053348.98
2026-04-28,511.54,537.25,504.0,517.21,13825357,7207868963.68
2026-04-29,510.22,517.22,502.2,510.71,9302570,4737543676.01
2026-04-30,519.18,541.16,507.09,536.99,16592589,8805165447.81
2026-05-06,555.0,567.0,545.0,545.35,16027771,8898490130.65
2026-05-07,555.0,556.71,535.0,552.14,9722165,5339398130.96
2026-05-08,543.0,554.8,537.2,540.79,8245728,4475463103.86
2026-05-11,549.98,585.0,548.0,573.19,14462965,8226442870.47
2026-05-12,573.19,584.0,564.0,581.45,11213595,6433742980.46
2026-05-13,570.99,588.0,550.5,581.0,13838768,7878763219.16
2026-05-14,581.0,592.66,563.43,564.4,10270703,5897833137.07
2026-05-15,569.8,620.84,555.0,592.0,23299494,13839689388.25
2026-05-18,601.0,623.27,592.76,597.97,17523510,10601040073.13
2026-05-19,590.0,627.17,581.5,619.7,14459460,8822267527.75
2026-05-20,618.0,660.0,614.0,656.0,16405948,10520821530.03
2026-05-21,656.8,721.6,656.7,662.99,23161869,15989585023.43
2026-05-22,663.03,673.0,637.0,669.0,19856264,12983362651.06
2026-05-25,650.13,719.05,626.11,698.19,20412185,13734699753.1
2026-05-26,690.0,701.0,656.66,670.25,14854783,9987761068.18
2026-05-27,675.0,692.0,650.6,654.77,13867015,9316824886.55
2026-05-28,650.0,668.67,646.88,659.0,11259961,7404040631.89
2026-05-29,656.12,659.0,623.78,629.87,14746088,9395846449.79
2026-06-01,624.99,629.8,588.92,589.89,15100000,9081578562.33
2026-06-02,586.1,615.79,584.19,602.8,12630618,7607842356.73
2026-06-03,602.81,633.66,594.0,614.84,14416128,8857781075.15
2026-06-04,610.14,637.85,606.0,627.0,12062030,7582080351.99
2026-06-05,615.0,619.59,600.0,603.36,8084336,4927541316.31
2026-06-08,570.04,598.8,568.22,585.74,9785902,5746335589.32
2026-06-09,601.02,619.8,594.59,617.1,10200570,6210398732.26
2026-06-10,615.0,641.01,610.0,619.2,10691287,6682089136.88
2026-06-11,624.85,648.0,620.0,637.5,11366681,7233711953.38
2026-06-12,666.19,680.99,655.18,667.19,15348001,10273824816.66
2026-06-15,669.8,687.66,640.0,682.22,12564025,8419209358.38
2026-06-16,680.0,681.9,660.36,672.19,8676840,5816489199.76
2026-06-17,660.39,705.0,657.0,704.22,11347940,7737166593.57
2026-06-18,704.98,733.88,703.7,721.04,10461144,7528527762.34
2026-06-22,739.98,758.0,723.47,745.0,10752660,7964031580.49
2026-06-23,748.72,762.0,721.0,747.49,9968569,7407390870.71
2026-06-24,727.07,774.5,727.0,770.07,13108782,9923151131.44
2026-06-25,778.0,810.0,775.0,798.0,11883996,9454404907.2
2026-06-26,795.0,828.0,782.17,813.37,12403065,10009100572.63
2026-06-29,814.03,875.86,805.88,860.19,15033537,12540214665.28
