date,open,high,low,close,volume,amount
2026-03-02,8.86246144,8.97126398,8.56572724,8.81300574,35073400,310100177.0
2026-03-03,8.69431206,8.8525703,8.407469,8.4569247,32182300,280414390.0
2026-03-04,8.32833988,8.62507408,8.28877532,8.41736014,20068300,171416208.0
2026-03-05,8.5558361,8.6052918,8.18986392,8.24921076,22048500,186125205.0
2026-03-06,8.21953734,8.27888418,8.02171454,8.19975506,16910200,139808169.0
2026-03-09,8.12062594,8.38768672,7.89312972,8.2591019,25069208,206170186.56
2026-03-10,8.2591019,8.42725128,8.13051708,8.18986392,19780267,165071387.42
2026-03-11,8.19975506,8.32833988,8.1107348,8.2591019,22213698,185055003.24
2026-03-12,8.28877532,8.5063804,8.2096462,8.33823102,23090200,195184110.0
2026-03-13,8.27888418,8.7042032,8.27888418,8.37779558,27583900,236501353.0
2026-03-16,8.3085576,8.34812216,7.84367402,7.98214998,30588400,248907066.0
2026-03-17,7.98214998,8.23931962,7.912912,7.9623677,23471262,191381956.58
2026-03-18,7.98214998,8.12062594,7.89312972,8.10084366,14911237,120846706.4
2026-03-19,8.0118234,8.02171454,7.65574236,7.69530692,24077300,189629469.88
2026-03-20,7.68541578,7.8140006,7.49748412,7.5172664,16056963,124108877.88
2026-03-23,7.25020562,7.38868158,6.91390686,6.98314484,22963971,165977456.98
2026-03-24,7.11172966,7.2699879,6.96336256,7.2699879,15443200,111200769.0
2026-03-25,7.34911702,7.42824614,7.29966132,7.35900816,11416663,84916915.87
2026-03-26,7.48759298,7.68541578,7.32933474,7.34911702,19863100,150338074.0
2026-03-27,7.30955246,7.64585122,7.2699879,7.59639552,16451000,125309331.0
2026-03-30,7.50737526,7.57661324,7.37879044,7.5172664,13625400,102958888.0
2026-03-31,7.5172664,7.53704868,7.24031448,7.26009676,12197700,90962929.0
2026-04-01,7.418355,7.42824614,7.27987904,7.32933474,9609900,71265752.0
2026-04-02,7.28977018,7.47770184,7.25020562,7.35900816,10649700,79276516.0
2026-04-03,7.33922588,7.35900816,7.06227396,7.13151194,10238600,74079614.0
2026-04-07,7.14140308,7.38868158,7.1216208,7.37879044,10195200,75249152.0
2026-04-08,7.5172664,7.64585122,7.37879044,7.63596008,12545967,95868700.49
2026-04-09,7.53704868,7.6161778,7.4678107,7.48759298,8850300,67402251.0
2026-04-10,7.49748412,7.6656335,7.49748412,7.57661324,7652100,58707358.0
2026-04-13,7.5172664,7.60628666,7.47770184,7.58650438,7690200,58695701.0
2026-04-14,7.64585122,7.72498034,7.55683096,7.6656335,8336700,64319957.0
2026-04-15,7.67552464,7.73487148,7.39857272,7.418355,10823808,82445905.02
2026-04-16,7.42824614,7.7150892,7.38868158,7.6656335,12533892,96186782.1
2026-04-17,7.67552464,7.8140006,7.6161778,7.74476262,11899613,93272390.35
2026-04-20,7.78432718,7.90302086,7.70519806,7.77443604,11813700,92906842.0
2026-04-21,7.78432718,7.78432718,7.59639552,7.7150892,8901500,69000679.0
2026-04-22,7.7150892,7.83378288,7.65574236,7.7150892,8441800,65984025.0
2026-04-23,7.69530692,7.87334744,7.54693982,7.64585122,11442200,88425474.15
2026-04-24,7.58650438,7.65574236,7.47770184,7.58650438,9875900,75610600.0
2026-04-27,7.7150892,7.93269428,7.64585122,7.80410946,16663800,131089357.0
2026-04-28,7.74476262,7.75465376,7.58650438,7.67552464,11332300,87662656.0
2026-04-29,7.6161778,7.92280314,7.58650438,7.87334744,12325300,97434625.0
2026-04-30,7.83378288,7.87334744,7.58650438,7.69530692,13869100,108211066.0
2026-05-06,7.77443604,7.90302086,7.75465376,7.82389174,12343200,97530536.0
2026-05-07,7.83378288,7.8634563,7.68541578,7.75465376,11466000,89872162.0
2026-05-08,7.74476262,7.84367402,7.59639552,7.70519806,12996900,101192586.0
2026-05-11,7.7150892,7.72498034,7.49748412,7.52715754,14404600,110517466.0
2026-05-12,7.5667221,7.65574236,7.3194436,7.37879044,13391600,100674759.0
2026-05-13,7.3688993,7.5667221,7.34911702,7.40846386,14926200,112259712.0
2026-05-14,7.44802842,7.44802842,7.26009676,7.2699879,11682300,86535345.0
2026-05-15,7.26009676,7.2699879,7.0227094,7.06227396,12609800,91078273.0
2026-05-18,7.05238282,7.11172966,6.95347142,7.08205624,9968900,70689429.0
2026-05-19,7.0721651,7.10183852,6.95347142,7.05238282,9228263,65420235.04
2026-05-20,7.2205322,7.29966132,6.90401572,7.01281826,23852600,170459305.68
2026-05-21,6.99303598,7.06227396,6.68641064,6.68641064,18757410,130482219.6
2026-05-22,6.68641064,6.95347142,6.66662836,6.88423344,13051000,89812321.0
2026-05-25,6.89412458,6.95347142,6.7259752,6.78532204,8098200,55785054.0
2026-05-26,6.74575748,6.74575748,6.59739038,6.70619292,10951533,73810092.45
2026-05-27,6.68641064,6.71608406,6.43913214,6.46880556,10216032,67425050.92
2026-05-28,6.49847898,6.58749924,6.44902328,6.54793468,8819238,58151906.66
2026-05-29,6.58749924,6.58749924,6.38967644,6.40945872,8390400,54985128.0
2026-06-01,6.429241,6.60728152,6.39956758,6.54793468,9370400,61977378.0
2026-06-02,6.58749924,6.6270638,6.40945872,6.56771696,11019500,72526798.68
2026-06-03,6.55782582,6.5776081,6.39956758,6.4786967,9772500,64074769.0
2026-06-04,6.46880556,6.46880556,6.2314182,6.25120048,10367800,65891774.0
2026-06-05,6.2314182,6.34022074,6.20174478,6.26109162,10001200,63384709.0
2026-06-08,6.14239794,6.2314182,5.934684,6.05337768,12790500,78520743.0
2026-06-09,6.0335954,6.09294224,5.934684,6.04348654,8581432,52040007.2
2026-06-10,5.95446628,6.05337768,5.94457514,6.04348654,8037600,48739141.28
2026-06-11,6.01381312,6.09294224,5.96435742,6.05337768,9158732,55844852.48
2026-06-12,6.17207136,6.49847898,6.11272452,6.36000302,16978518,108414745.94
2026-06-15,6.44,6.51,6.34,6.5,13342900,85923615.0
2026-06-16,6.48,6.48,6.39,6.42,7444900,47879847.0
2026-06-17,6.44,6.44,6.28,6.33,7706300,48742641.0
2026-06-18,6.26,6.54,6.17,6.28,11637100,73752455.0
2026-06-22,6.18,6.44,6.11,6.44,12787024,80168142.2
2026-06-23,6.38,6.42,6.14,6.17,12375432,77616622.88
2026-06-24,6.15,6.22,6.01,6.11,7754900,47261810.0
2026-06-25,6.07,6.09,5.88,5.91,10155496,60283781.81
2026-06-26,5.92,5.92,5.69,5.71,9026214,52016943.13
2026-06-29,5.72,5.77,5.57,5.72,9786200,55761385.0
