date,open,high,low,close,volume,amount
2026-03-02,65.5716203,67.20344818,63.22338018,63.4820846,38229719,2504686909.51
2026-03-03,63.74078902,63.84029072,57.13387614,57.13387614,45091301,2663117984.19
2026-03-04,56.04930761,58.06919212,55.40254656,56.70601883,31376033,1793127308.09
2026-03-05,58.2084945,58.5069996,55.6214503,56.15875948,27104219,1547968144.85
2026-03-06,55.50204826,59.35276405,54.85528721,57.20352733,34891997,2006043629.19
2026-03-09,54.725935,55.40254656,52.41749556,55.0244401,32114064,1735834624.4
2026-03-10,56.3179622,57.82043787,55.8204537,57.6114843,27872571,1593594098.75
2026-03-11,57.37268022,59.5020166,56.99457376,57.73088634,27774280,1621441836.4
2026-03-12,57.73088634,59.06420912,55.90005506,56.68611849,22827412,1316203373.8
2026-03-13,56.2184605,57.19357716,54.725935,54.75578551,21507593,1199446315.94
2026-03-16,55.720952,55.80055336,53.20355899,55.20354316,23091649,1264724916.47
2026-03-17,55.720952,56.05925778,52.735901,52.80555219,21139604,1146516833.28
2026-03-18,53.93987157,54.60653296,53.04435627,54.15877531,18352705,993319445.7
2026-03-19,52.97470508,53.45231324,52.2383925,52.51699726,17442572,924909098.58
2026-03-20,53.0344061,53.56176511,51.3428772,51.46227924,16520269,874205538.41
2026-03-23,50.88516938,53.04435627,49.36279337,49.6513483,29811597,1531458596.08
2026-03-24,50.745867,50.745867,49.01453742,50.5468636,20924297,1049267478.93
2026-03-25,51.0443721,51.79063485,50.6463653,51.40257822,20919674,1078792688.7
2026-03-26,51.39262805,52.735901,50.5468636,51.0443721,15032525,777538803.47
2026-03-27,50.2483585,51.40257822,49.75085,50.8453687,16048426,817369372.3
2026-03-30,49.75085,50.89511955,48.9548364,50.5468636,17384697,873795197.32
2026-03-31,50.6463653,51.0443721,49.0543381,49.39264388,17373808,872141884.01
2026-04-01,50.67621581,51.56178094,50.00955442,51.45232907,23312309,1192679488.44
2026-04-02,51.0443721,51.0443721,48.5568296,49.0543381,19968031,994410487.37
2026-04-03,49.1538398,49.8503517,48.76578317,48.79563368,14824783,733662961.09
2026-04-07,48.79563368,49.91005272,48.4573279,48.91503572,14066795,694564278.35
2026-04-08,51.05432227,53.81051936,50.62646496,53.81051936,23304585,1228995084.33
2026-04-09,54.34782854,58.12889314,53.730918,56.79557036,58261867,3306003673.76
2026-04-10,56.75576968,57.07417512,55.0244401,55.4224469,40072702,2255956245.31
2026-04-13,54.725935,55.71100183,53.61151596,54.16872548,33164120,1813568573.99
2026-04-14,54.69608449,55.99955676,54.27817735,55.20354316,42615825,2360479385.49
2026-04-15,55.37269605,55.63140047,52.81550236,53.24335967,28806108,1566405553.93
2026-04-16,58.56670062,58.56670062,58.56670062,58.56670062,13490021,794022636.06
2026-04-17,61.96965876,62.0890608,57.26322835,58.8055047,88211443,5240158526.9
2026-04-20,58.8055047,59.52191694,57.6114843,57.88013889,56125822,3288358336.71
2026-04-21,58.12889314,59.71097017,57.37268022,59.71097017,62750073,3705689959.04
2026-04-22,58.77565419,62.33781505,58.75575385,62.23831335,61983659,3774008304.7
2026-04-23,59.70102,60.67613666,57.72093617,58.44729858,56963107,3395272913.8
2026-04-24,57.6114843,57.90003923,54.75578551,54.98463942,42854332,2403446960.83
2026-04-27,54.65628381,56.715969,54.65628381,55.87020455,27083208,1520634995.27
2026-04-28,55.67120115,55.67120115,52.74585117,52.8354027,31582969,1707175038.66
2026-04-29,50.71601649,55.07419095,50.42746156,54.43738007,47652332,2561329523.98
2026-04-30,54.6264333,54.6264333,51.43242873,52.38764505,36695597,1929705903.03
2026-05-06,53.2334095,56.19856016,53.2334095,54.60653296,30749943,1684607255.96
2026-05-07,56.46721475,58.94480708,55.18364282,58.73585351,46673181,2697916154.32
2026-05-08,57.8104877,60.3975319,57.36273005,59.51196677,41551361,2467335107.17
2026-05-11,60.20847867,63.56168596,57.9099894,62.86517406,64415809,3935135319.59
2026-05-12,62.23831335,69.00442895,62.23831335,66.22833152,74922400,4989078290.15
2026-05-13,65.49201894,65.66117183,62.74577202,64.53680262,58242966,3753206402.58
2026-05-14,65.671122,65.8701254,62.9845761,62.9845761,50201838,3247602807.03
2026-05-15,63.03432695,66.34773356,60.01942544,63.60148664,56039865,3566683155.89
2026-05-18,61.71095434,65.671122,61.71095434,63.66118766,47408715,3027090207.61
2026-05-19,63.65123749,65.9696271,62.25821369,65.05421146,41346387,2670683692.07
2026-05-20,64.04924429,65.2731152,61.58160213,64.1785965,39136661,2496977569.86
2026-05-21,65.15371316,66.99449461,62.56666896,63.02437678,55094564,3618307174.73
2026-05-22,63.25323069,67.80045838,63.07412763,66.31788305,53531034,3545845385.75
2026-05-25,67.31290005,68.656173,65.671122,68.13876416,54013807,3657309056.36
2026-05-26,68.656173,70.02929646,66.52683662,67.661156,50760245,3481098895.69
2026-05-27,67.17359767,70.22829986,64.84525789,68.4571696,56033900,3805345184.67
2026-05-28,67.52185362,68.656173,63.9795931,65.73082302,53950139,3597578235.12
2026-05-29,65.76067353,66.9646441,60.03932578,60.91494074,50792269,3208601681.31
2026-06-01,60.696037,61.03434278,55.55179911,55.70105166,41290981,2378974974.26
2026-06-02,55.70105166,58.24829518,53.39261222,57.29307886,33844087,1900116465.17
2026-06-03,56.6164673,59.57166779,55.94980591,56.70601883,36082703,2103572790.28
2026-06-04,56.715969,62.37761573,56.28811169,62.37761573,35087730,2158910978.29
2026-06-05,63.26318086,64.676105,60.4970336,60.94479125,49239999,3078961448.29
2026-06-08,58.5069996,60.71593734,57.39258056,57.46223175,29016643,1715074807.47
2026-06-09,58.706003,59.76072102,57.36273005,59.5020166,27978472,1651996792.37
2026-06-10,58.6065013,58.67615249,54.8254367,55.56174928,26037653,1479549118.58
2026-06-11,54.73588517,55.2234435,52.29809352,52.98465525,25407018,1362758406.15
2026-06-12,54.2284265,55.0244401,52.11899046,52.44734607,24707835,1331737991.32
2026-06-15,53.4324129,57.59158396,52.66624981,57.39258056,32066983,1794986436.74
2026-06-16,57.99954093,59.3030132,57.36273005,58.706003,27049350,1584610792.25
2026-06-17,58.23834501,62.47711743,57.79058736,59.90997357,36829509,2245635523.63
2026-06-18,59.98,59.98,58.13,58.5,29991856,1765123265.71
2026-06-22,58.5,58.77,54.84,55.93,37241131,2091231953.61
2026-06-23,55.56,55.8,52.1,52.53,31391548,1682872238.74
2026-06-24,52.64,53.86,50.51,52.44,28259665,1471834078.7
2026-06-25,52.5,52.61,50.83,51.19,29328179,1510483076.33
2026-06-26,50.55,50.55,47.56,48.2,29988704,1469568600.49
2026-06-29,48.21,48.89,43.98,45.54,32627993,1499586435.43
