date,open,high,low,close,volume,amount
2026-03-02,4.90765352,5.06283624,4.8979546,5.03373948,244634971,1262792511.83
2026-03-03,5.0434384,5.091933,4.98524488,5.00464272,223538385,1160860676.0
2026-03-04,4.97554596,5.01434164,4.91735244,4.97554596,150612854,770462925.18
2026-03-05,5.00464272,5.06283624,4.97554596,5.03373948,137386088,711926961.05
2026-03-06,5.02404056,5.091933,5.00464272,5.07253516,129930600,677933686.23
2026-03-09,5.0434384,5.12102976,5.02404056,5.03373948,148415701,774894601.52
2026-03-10,5.0434384,5.07253516,4.95614812,4.9949438,116115439,600285583.15
2026-03-11,5.01434164,5.12102976,4.92705136,5.12102976,180665852,940114007.91
2026-03-12,5.12102976,5.25681464,5.10163192,5.24711572,194442388,1042488358.98
2026-03-13,5.25681464,5.27621248,5.1404276,5.15982544,170547130,914165880.73
2026-03-16,5.15012652,5.21801896,5.091933,5.12102976,162211874,860745011.24
2026-03-17,5.091933,5.17922328,5.06283624,5.07253516,111923049,590005578.54
2026-03-18,5.06283624,5.1404276,5.01434164,5.07253516,102251535,534420059.65
2026-03-19,5.05313732,5.13072868,5.0434384,5.06283624,115222029,604927290.47
2026-03-20,5.06283624,5.20832004,5.0434384,5.07253516,188832077,997169447.41
2026-03-23,5.03373948,5.10163192,4.93675028,4.96584704,182845630,944285952.82
2026-03-24,5.02404056,5.12102976,4.93675028,5.11133084,186064238,967708074.68
2026-03-25,5.091933,5.35380384,5.02404056,5.26651356,330874782,1781757410.07
2026-03-26,5.26651356,5.26651356,5.10163192,5.16952436,257871972,1375969192.25
2026-03-27,5.00464272,5.05313732,4.90765352,4.9464492,319341152,1631971331.3
2026-03-30,4.8979546,4.8979546,4.67487944,4.69427728,305743580,1491732273.32
2026-03-31,4.66518052,4.67487944,4.54879348,4.56819132,231157628,1097459810.32
2026-04-01,4.59728808,4.61668592,4.56819132,4.58758916,106621390,504209346.67
2026-04-02,4.58758916,4.58758916,4.5099978,4.52939564,111766692,523107338.8
2026-04-03,4.52939564,4.53909456,4.39361076,4.4130086,114939524,526187552.52
2026-04-07,4.4130086,4.43240644,4.364514,4.38391184,90161979,407937343.64
2026-04-08,4.42270752,4.50029888,4.4130086,4.50029888,110876264,509461373.76
