date,open,high,low,close,volume,amount
2026-03-02,20.3,21.19,20.2,20.98,59652758,1241433548.23
2026-03-03,20.8,20.83,18.51,18.55,57305045,1120176216.07
2026-03-04,18.28,19.02,18.12,18.65,25417131,474699511.89
2026-03-05,19.09,19.18,18.33,18.76,27399355,515294489.74
2026-03-06,18.75,19.01,18.45,18.58,26269119,491338545.24
2026-03-09,18.12,18.5,17.63,18.42,33104704,593938771.79
2026-03-10,18.77,19.15,18.67,18.9,25800616,487731336.35
2026-03-11,19.0,19.03,18.44,18.45,24921469,464626319.31
2026-03-12,18.39,18.45,17.83,17.93,24763001,447055017.47
2026-03-13,17.81,18.02,17.47,17.52,20454146,362275257.14
2026-03-16,17.51,17.93,17.39,17.93,19759773,349357841.29
2026-03-17,18.09,18.85,17.6,17.6,29109996,530247965.97
2026-03-18,17.96,18.36,17.58,18.33,33218949,598860933.74
2026-03-19,18.3,19.56,18.08,18.97,72595081,1385924618.56
2026-03-20,18.89,18.99,17.8,17.83,45492803,836212071.95
2026-03-23,17.11,18.16,16.84,17.03,35297948,616672458.11
2026-03-24,17.5,17.55,16.34,17.14,33721034,568722921.02
2026-03-25,17.2,17.47,16.92,17.17,30510764,525461837.26
2026-03-26,17.33,17.44,16.41,16.56,30227358,507114720.63
2026-03-27,16.24,16.73,16.06,16.65,22951568,376726667.89
2026-03-30,16.3,17.02,16.16,16.95,25888832,432237385.29
2026-03-31,17.15,17.74,16.89,16.89,36723660,636344994.66
2026-04-01,17.32,17.4,16.72,16.96,27244304,462263205.1
2026-04-02,16.84,17.07,16.27,16.39,21928298,363501059.06
2026-04-03,16.64,16.78,16.0,16.08,19464565,316342710.92
2026-04-07,16.5,17.09,16.33,16.44,27557154,458240797.33
2026-04-08,16.91,17.67,16.9,17.65,43750884,756933293.57
2026-04-09,17.48,18.28,17.38,17.75,48151055,863456085.93
2026-04-10,17.86,18.14,17.6,17.6,36229496,645956047.94
2026-04-13,17.4,18.03,17.34,17.78,26171702,466103133.45
2026-04-14,17.93,18.29,17.82,18.29,35340247,639268168.9
2026-04-15,18.33,18.76,18.11,18.19,39625870,732007610.72
2026-04-16,18.16,18.28,17.89,18.13,30139103,545022661.8
2026-04-17,18.0,18.48,17.91,18.38,28209972,516070234.16
2026-04-20,18.45,19.02,18.37,19.01,44878877,841988765.84
2026-04-21,18.9,19.28,18.74,18.9,37240370,704086758.79
2026-04-22,18.68,19.0,18.56,18.92,29047427,546777451.96
2026-04-23,18.88,19.1,18.35,18.45,30046244,561052186.11
2026-04-24,18.35,18.58,17.92,17.99,23686293,428927275.85
2026-04-27,18.0,18.16,17.75,17.91,22960014,412851646.5
2026-04-28,17.0,17.17,16.42,16.66,46880554,784399403.94
2026-04-29,16.5,16.96,16.45,16.77,20663798,347562724.12
2026-04-30,16.83,18.12,16.7,17.9,45052758,791913731.13
2026-05-06,18.21,20.57,18.21,19.48,79288447,1562360437.62
2026-05-07,19.5,19.63,19.11,19.48,52855471,1021648276.65
2026-05-08,19.18,20.06,19.07,19.98,59297995,1167144515.96
2026-05-11,20.38,20.5,19.9,20.13,63409180,1279144824.28
2026-05-12,20.1,20.13,19.45,19.66,42365215,837207028.74
2026-05-13,19.53,20.85,19.41,20.45,60323860,1226602402.89
2026-05-14,20.56,20.7,19.51,19.52,45985262,915562722.58
2026-05-15,19.72,19.97,18.8,19.01,36286128,697613804.85
2026-05-18,18.92,19.88,18.91,19.4,34245374,666646163.85
2026-05-19,19.2,19.54,18.8,19.13,29336046,559373844.05
2026-05-20,18.9,19.08,18.55,18.63,27950339,523030706.17
2026-05-21,18.84,19.01,17.35,17.47,37561200,685988682.2
2026-05-22,17.51,17.77,17.17,17.75,25670372,448858428.12
2026-05-25,17.99,18.61,17.99,18.27,31658744,578509132.32
2026-05-26,18.2,18.2,16.88,17.16,34488625,594361486.05
2026-05-27,17.22,17.6,16.67,16.79,24726547,424752242.93
2026-05-28,16.78,16.96,16.33,16.84,22542912,376232204.19
2026-05-29,17.21,17.96,16.5,16.68,34738824,599352837.65
2026-06-01,16.69,16.69,15.51,15.6,35986925,575644924.32
2026-06-02,15.57,15.98,14.81,15.71,29958446,460175669.9
2026-06-03,15.6,16.35,15.52,15.89,29379199,467968991.22
2026-06-04,15.61,15.85,15.43,15.78,18358588,287659672.92
2026-06-05,15.99,16.78,15.58,16.48,38316530,623323598.46
2026-06-08,16.17,17.6,16.06,16.96,40714238,694131576.66
2026-06-09,16.75,16.96,16.33,16.93,28075059,468276203.75
2026-06-10,16.6,17.05,15.74,15.97,26191953,426225654.37
2026-06-11,15.64,17.1,15.48,16.74,31952439,518615618.53
2026-06-12,17.1,17.38,16.77,16.84,30479994,518908520.89
2026-06-15,16.7,16.83,16.4,16.67,27546923,457429489.54
2026-06-16,16.8,16.91,16.15,16.19,31624409,517129001.69
2026-06-17,16.05,17.07,15.83,16.65,34326511,569719458.11
2026-06-18,16.36,16.65,16.0,16.42,28231753,461822414.01
2026-06-22,16.5,16.76,15.51,16.12,30759309,493537514.81
2026-06-23,15.85,16.09,15.56,15.69,21640928,341352800.47
2026-06-24,15.55,15.97,15.03,15.87,24803261,386819837.58
2026-06-25,15.75,15.97,15.21,15.31,24799394,382691539.74
2026-06-26,15.05,15.54,14.58,15.03,29380994,442560348.39
2026-06-29,14.93,15.09,14.46,14.89,23661471,348128559.28
