date,open,high,low,close,volume,amount
2026-03-02,30.0,31.94,29.51,31.38,35988950,1109349030.58
2026-03-03,31.32,32.98,29.79,29.82,35359999,1102136553.23
2026-03-04,29.35,30.4,28.98,29.36,19948897,591399565.07
2026-03-05,30.0,33.56,29.62,31.8,43746318,1388928940.23
2026-03-06,31.68,38.16,30.91,37.52,76635817,2739031648.27
2026-03-09,36.47,36.62,34.26,36.2,49235196,1747665591.77
2026-03-10,36.9,41.27,35.7,40.97,57347063,2218086321.99
2026-03-11,41.0,41.99,39.81,41.59,43647799,1792331341.99
2026-03-12,42.19,45.0,41.21,41.51,52326988,2234885225.3
2026-03-13,41.01,42.49,40.0,40.32,43038746,1762501663.75
2026-03-16,39.7,40.3,38.5,39.76,28374568,1124083356.23
2026-03-17,40.25,40.55,36.76,36.81,39914551,1520245720.8
2026-03-18,37.55,37.96,36.28,37.55,24996300,926457414.6
2026-03-19,36.92,37.38,35.9,36.32,20450340,749492760.28
2026-03-20,37.02,38.78,36.0,36.34,31157256,1176757660.53
2026-03-23,36.36,37.28,34.8,35.07,29626323,1063880110.53
2026-03-24,35.8,36.05,33.62,35.7,27295815,952420385.72
2026-03-25,36.37,37.22,35.53,36.18,29089724,1056420016.66
2026-03-26,35.53,36.08,33.56,34.06,25754712,890751305.85
2026-03-27,33.55,34.13,32.45,33.41,22913563,763290266.52
2026-03-30,32.81,32.97,31.98,32.76,19282816,626481110.24
2026-03-31,32.9,33.77,31.88,31.97,16755532,545419038.76
2026-04-01,32.7,33.4,32.13,33.13,22543460,741639723.0
2026-04-02,33.0,33.71,32.04,32.31,20083128,660165609.0
2026-04-03,32.74,32.88,31.0,31.11,15113553,477374678.48
2026-04-07,31.43,32.1,30.95,31.37,13647046,429531104.54
2026-04-08,33.0,33.48,31.38,33.14,21014363,693274217.72
2026-04-09,32.5,35.32,32.5,34.32,32290504,1109409845.13
2026-04-10,34.7,35.48,33.9,34.03,26081733,902798159.27
2026-04-13,33.53,34.06,32.86,33.25,17757876,591604837.19
2026-04-14,33.3,37.87,33.0,37.8,52056604,1883677147.82
2026-04-15,38.01,41.49,38.01,39.76,52401142,2086575492.72
2026-04-16,39.21,40.49,38.81,39.11,32374401,1276794403.49
2026-04-17,39.24,39.75,38.0,39.3,26022625,1015735825.36
2026-04-20,39.3,39.32,37.41,37.57,26407781,1008702130.37
2026-04-21,37.07,39.11,36.65,38.38,22925595,873590869.33
2026-04-22,38.2,44.33,37.5,43.92,54692284,2226722132.91
2026-04-23,43.63,45.6,42.1,42.64,46498268,2037263369.74
2026-04-24,42.4,43.0,39.3,40.29,32514632,1315218925.86
2026-04-27,39.91,44.28,39.34,42.86,42302154,1771183997.63
2026-04-28,43.03,46.0,42.55,45.56,36939309,1670120054.51
2026-04-29,45.7,51.81,43.95,50.25,41718585,1980284090.14
2026-04-30,49.54,50.83,48.44,49.67,29577255,1464576897.86
2026-05-06,50.0,52.79,48.6,52.0,32815976,1684145206.91
2026-05-07,52.0,59.16,50.7,58.74,39960883,2220647341.28
2026-05-08,58.77,61.66,56.58,58.06,46144551,2696270727.96
2026-05-11,58.42,62.79,58.42,60.7,37573561,2293198042.11
2026-05-12,61.43,72.84,59.03,69.22,62114902,4178257825.31
2026-05-13,71.69,74.0,70.0,72.0,42481090,3061449353.03
2026-05-14,73.06,82.88,73.0,79.24,43535749,3432839541.26
2026-05-15,80.0,81.0,73.87,75.05,41651003,3159199532.84
2026-05-18,74.98,79.0,74.3,75.25,33597583,2555318420.01
2026-05-19,74.43,75.18,68.98,72.1,40731070,2912117748.28
2026-05-20,72.0,76.89,70.38,75.06,32329261,2379564638.91
2026-05-21,75.95,76.75,70.8,71.2,33665162,2504291057.78
2026-05-22,73.51,80.75,73.0,79.39,38378480,2983298074.82
2026-05-25,79.3,83.88,77.8,82.86,39130919,3177808369.8
2026-05-26,82.06,84.89,79.19,79.97,26647731,2157112699.16
2026-05-27,79.97,80.5,72.72,74.32,31557842,2374367726.77
2026-05-28,75.79,77.03,72.5,76.22,23492116,1755280304.32
2026-05-29,75.0,75.45,69.51,70.49,27159178,1950225129.97
2026-06-01,72.15,72.8,66.09,66.56,26965085,1853732344.28
2026-06-02,67.85,68.65,62.0,66.36,24265468,1587523284.07
2026-06-03,66.0,71.22,64.88,69.97,27709919,1907030059.56
2026-06-04,68.71,75.86,68.71,73.75,29811115,2137543122.8
2026-06-05,73.0,78.97,71.44,72.1,28171547,2128549835.37
2026-06-08,68.3,69.6,65.5,66.6,24262643,1643173199.16
2026-06-09,68.3,70.76,66.96,70.15,20476091,1416159030.57
2026-06-10,70.14,70.2,65.5,66.0,15927398,1071671736.76
2026-06-11,65.5,75.5,64.38,74.41,23291524,1583729651.27
2026-06-12,75.6,76.65,69.69,70.03,28650607,2071192995.48
2026-06-15,70.09,78.91,68.81,78.22,30407808,2267575652.91
2026-06-16,76.5,82.85,76.5,81.8,28380894,2272413241.78
2026-06-17,81.5,98.16,81.21,98.16,32765002,2997421604.23
2026-06-18,99.92,105.0,97.49,101.58,36526654,3692775597.89
2026-06-22,106.31,114.8,106.1,110.0,30790649,3377486055.95
2026-06-23,109.2,116.88,107.15,110.13,30280574,3386290829.74
2026-06-24,108.83,112.22,104.8,110.65,24568108,2680062123.17
2026-06-25,112.6,116.5,108.01,112.71,21332430,2410560704.29
2026-06-26,113.0,113.79,104.5,105.26,21964808,2368231823.02
2026-06-29,105.65,106.53,93.7,101.68,28041912,2810508615.4
