date,open,high,low,close,volume,amount
2026-03-02,2.62,2.66,2.58,2.64,117495053,308892670.39
2026-03-03,2.65,2.68,2.52,2.53,128235600,331165004.47
2026-03-04,2.51,2.54,2.48,2.48,82088853,205411714.03
2026-03-05,2.55,2.73,2.55,2.73,197059801,534961551.33
2026-03-06,2.64,2.72,2.57,2.7,330672876,874206402.52
2026-03-09,2.7,2.73,2.66,2.71,186972600,503476833.0
2026-03-10,2.72,2.76,2.69,2.75,153448100,419878109.0
2026-03-11,2.73,2.8,2.72,2.75,144687595,398580547.0
2026-03-12,2.74,2.82,2.72,2.77,154573848,428309988.96
2026-03-13,2.75,2.81,2.72,2.76,128042448,354760647.92
2026-03-16,2.77,2.82,2.72,2.82,155022310,430422817.98
2026-03-17,2.84,2.85,2.73,2.74,129904808,360800444.32
2026-03-18,2.74,2.79,2.72,2.77,107526018,295807936.86
2026-03-19,2.75,2.79,2.71,2.75,111003602,305918433.54
2026-03-20,2.76,2.83,2.68,2.7,140895202,388600101.5
2026-03-23,2.62,2.7,2.55,2.58,148933760,389049531.6
2026-03-24,2.65,2.72,2.59,2.71,121834500,322169174.0
2026-03-25,2.71,2.76,2.69,2.75,99797204,273459933.0
2026-03-26,2.75,2.79,2.66,2.67,100046082,271496341.12
2026-03-27,2.63,2.71,2.62,2.68,75928076,202717939.68
2026-03-30,2.64,2.7,2.55,2.69,124274300,324521297.0
2026-03-31,2.67,2.69,2.59,2.6,79599672,209860658.15
2026-04-01,2.67,2.77,2.62,2.65,113790702,305351663.36
2026-04-02,2.64,2.68,2.55,2.56,113670200,294347751.0
2026-04-03,2.58,2.59,2.52,2.52,70533900,178965715.0
2026-04-07,2.53,2.57,2.53,2.56,49253600,125740520.0
2026-04-08,2.61,2.82,2.6,2.82,210443660,581913204.2
2026-04-09,2.84,2.86,2.78,2.81,322155866,909235111.5
2026-04-10,2.82,2.88,2.76,2.77,159120000,445952315.0
2026-04-13,2.77,2.77,2.71,2.74,100854513,276565141.49
2026-04-14,2.76,2.78,2.71,2.75,105241719,289418882.87
2026-04-15,2.75,2.78,2.7,2.7,122517100,334452003.0
2026-04-16,2.71,2.75,2.69,2.73,89535400,243991908.0
2026-04-17,2.73,2.74,2.7,2.72,80801502,220072222.42
2026-04-20,2.72,2.81,2.71,2.77,123530500,342037035.0
2026-04-21,2.75,2.76,2.66,2.69,109182900,293717791.0
2026-04-22,2.68,2.75,2.65,2.74,98070062,265987750.02
2026-04-23,2.73,2.77,2.64,2.67,114631800,308168806.0
2026-04-24,2.65,2.66,2.58,2.59,94140600,245107366.0
2026-04-27,2.59,2.7,2.58,2.69,113992213,303320740.84
2026-04-28,2.67,2.7,2.62,2.65,103699725,274576037.54
2026-04-29,2.63,2.68,2.59,2.66,68534176,182383160.56
2026-04-30,2.66,2.68,2.62,2.65,70520068,186499567.84
2026-05-06,2.68,2.76,2.68,2.74,129826670,354904205.7
2026-05-07,2.75,3.01,2.74,2.9,388226192,1126122481.82
2026-05-08,2.89,2.96,2.88,2.93,282804202,825095306.14
2026-05-11,2.93,2.95,2.83,2.85,152377139,435662161.15
2026-05-12,2.83,2.94,2.79,2.87,159229882,457682981.69
2026-05-13,2.85,2.88,2.83,2.87,104238558,297422737.33
2026-05-14,2.88,2.89,2.78,2.8,113305739,319449769.98
2026-05-15,2.79,2.83,2.7,2.73,136664968,374221443.64
2026-05-18,2.71,2.89,2.67,2.85,183955315,516270077.15
2026-05-19,2.86,2.91,2.81,2.87,112714300,321227443.0
2026-05-20,2.84,2.89,2.78,2.88,137871844,392958169.62
2026-05-21,2.94,3.1,2.83,2.84,291611129,860411200.18
2026-05-22,2.86,2.91,2.77,2.88,168723720,477558230.92
2026-05-25,2.9,2.96,2.86,2.93,155990200,454848232.0
2026-05-26,2.91,3.04,2.86,3.0,278133000,830595454.0
2026-05-27,3.0,3.11,2.9,2.95,300159502,901571109.36
2026-05-28,2.93,3.02,2.88,2.95,201411839,594859741.97
2026-05-29,2.96,3.0,2.7,2.74,252505412,709734469.64
2026-06-01,2.74,3.01,2.72,3.01,359063616,1067669384.92
2026-06-02,2.91,3.01,2.9,2.98,427335051,1262578037.63
2026-06-03,2.98,3.07,2.89,2.92,237202800,702521345.0
2026-06-04,2.88,3.0,2.85,2.9,204870700,599130187.0
2026-06-05,2.89,3.11,2.81,3.0,374081890,1120723987.65
2026-06-08,2.92,3.07,2.88,2.9,306099500,911406106.0
2026-06-09,2.97,3.09,2.84,2.99,323359100,955355963.0
2026-06-10,2.97,2.98,2.72,2.81,344064250,966676756.93
2026-06-11,2.75,2.76,2.53,2.57,314378500,815980378.45
2026-06-12,2.63,2.68,2.47,2.55,230755479,590965040.67
2026-06-15,2.57,2.81,2.56,2.7,403240737,1098418519.65
2026-06-16,2.66,2.92,2.64,2.87,339069945,948734933.67
2026-06-17,2.84,3.05,2.83,2.95,338053820,996051827.59
2026-06-18,2.93,2.98,2.74,2.75,241278100,677301092.0
2026-06-22,2.76,2.81,2.68,2.77,202624529,556242416.98
2026-06-23,2.75,2.92,2.71,2.76,186572440,524244475.8
2026-06-24,2.75,2.75,2.64,2.69,162683270,437770295.0
2026-06-25,2.71,2.8,2.64,2.69,177040727,480358743.08
2026-06-26,2.65,2.77,2.59,2.67,182861900,488946856.0
2026-06-29,2.65,2.68,2.52,2.53,201759483,516834069.75
