日期,板块,热度分,置信度,股票代码,股票名称,匹配线索
20260414,跨境出海,14.5,中,001872,招商港口,跨境|电商|物流|港口
20260414,跨境出海,14.5,中,002127,南极电商,跨境|电商|物流|港口
20260414,跨境出海,14.5,中,002640,跨境通,跨境|电商|物流|港口
20260414,跨境出海,14.5,中,300013,新宁物流,跨境|电商|物流|港口
20260414,跨境出海,14.5,中,600125,铁龙物流,跨境|电商|物流|港口
20260414,跨境出海,14.5,中,600603,广汇物流,跨境|电商|物流|港口
20260414,跨境出海,14.5,中,601156,东航物流,跨境|电商|物流|港口
20260414,跨境出海,14.5,中,603117,万林物流,跨境|电商|物流|港口
20260414,跨境出海,14.5,中,603128,华贸物流,跨境|电商|物流|港口
20260414,跨境出海,14.5,中,603565,中谷物流,跨境|电商|物流|港口
20260414,军工,3.0,观察,000547,航天发展,军工|航天|船舶|电子
20260414,军工,3.0,观察,000561,烽火电子,军工|航天|船舶|电子
20260414,军工,3.0,观察,000682,东方电子,军工|航天|船舶|电子
20260414,军工,3.0,观察,000823,超声电子,军工|航天|船舶|电子
20260414,军工,3.0,观察,000901,航天科技,军工|航天|船舶|电子
20260414,军工,3.0,观察,001388,信通电子,军工|航天|船舶|电子
20260414,军工,3.0,观察,002025,航天电器,军工|航天|船舶|电子
20260414,军工,3.0,观察,002036,联创电子,军工|航天|船舶|电子
20260414,军工,3.0,观察,002052,同洲电子,军工|航天|船舶|电子
20260414,军工,3.0,观察,002119,康强电子,军工|航天|船舶|电子
20260414,低空经济,1.5,观察,000547,航天发展,无人机|航空|航天|飞行
20260414,低空经济,1.5,观察,000901,航天科技,无人机|航空|航天|飞行
20260414,低空经济,1.5,观察,002025,航天电器,无人机|航空|航天|飞行
20260414,低空经济,1.5,观察,002389,航天彩虹,无人机|航空|航天|飞行
20260414,低空经济,1.5,观察,002928,华夏航空,无人机|航空|航天|飞行
20260414,低空经济,1.5,观察,300446,航天智造,无人机|航空|航天|飞行
20260414,低空经济,1.5,观察,300455,航天智装,无人机|航空|航天|飞行
20260414,低空经济,1.5,观察,300581,晨曦航空,无人机|航空|航天|飞行
20260414,低空经济,1.5,观察,300900,广联航空,无人机|航空|航天|飞行
20260414,低空经济,1.5,观察,600029,南方航空,无人机|航空|航天|飞行
20260414,光伏,1.0,观察,000027,深圳能源,光伏|能源|硅|电力
20260414,光伏,1.0,观察,000096,广聚能源,光伏|能源|硅|电力
20260414,光伏,1.0,观察,000537,绿发电力,光伏|能源|硅|电力
20260414,光伏,1.0,观察,000539,粤电力Ａ,光伏|能源|硅|电力
20260414,光伏,1.0,观察,000543,皖能电力,光伏|能源|硅|电力
20260414,光伏,1.0,观察,000600,建投能源,光伏|能源|硅|电力
20260414,光伏,1.0,观察,000690,宝新能源,光伏|能源|硅|电力
20260414,光伏,1.0,观察,000695,滨海能源,光伏|能源|硅|电力
20260414,光伏,1.0,观察,000723,美锦能源,光伏|能源|硅|电力
20260414,光伏,1.0,观察,000767,晋控电力,光伏|能源|硅|电力
