日期,板块,热度分,置信度,股票代码,股票名称,匹配线索
20260423,人工智能,10.0,中,000021,深科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,000070,特发信息,智能|软件|科技|信息
20260423,人工智能,10.0,中,000100,TCL科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,000409,云鼎科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,000536,华映科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,000551,创元科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,000555,神州信息,智能|软件|科技|信息
20260423,人工智能,10.0,中,000700,模塑科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,000702,正虹科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,000707,双环科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,000727,冠捷科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,000733,振华科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,000777,中核科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,000790,华神科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,000818,航锦科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,000901,航天科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,000920,沃顿科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,000925,众合科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,000930,中粮科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,000948,南天信息,智能|软件|科技|信息
20260423,人工智能,10.0,中,000969,安泰科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,000973,佛塑科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,000977,浪潮信息,智能|软件|科技|信息
20260423,人工智能,10.0,中,000988,华工科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,001207,联科科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,001211,双枪科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,001223,欧克科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,001229,魅视科技,智能|软件|科技|信息
20260423,人工智能,10.0,中,001231,农心科技,智能|软件|科技|信息
