日期,板块,热度分,置信度,股票代码,股票名称,匹配线索
20260408,跨境出海,1.9,观察,001872,招商港口,跨境|电商|物流|港口
20260408,跨境出海,1.9,观察,002127,南极电商,跨境|电商|物流|港口
20260408,跨境出海,1.9,观察,002640,跨境通,跨境|电商|物流|港口
20260408,跨境出海,1.9,观察,300013,新宁物流,跨境|电商|物流|港口
20260408,跨境出海,1.9,观察,600125,铁龙物流,跨境|电商|物流|港口
20260408,跨境出海,1.9,观察,600603,广汇物流,跨境|电商|物流|港口
20260408,跨境出海,1.9,观察,601156,东航物流,跨境|电商|物流|港口
20260408,跨境出海,1.9,观察,603117,万林物流,跨境|电商|物流|港口
20260408,跨境出海,1.9,观察,603128,华贸物流,跨境|电商|物流|港口
20260408,跨境出海,1.9,观察,603565,中谷物流,跨境|电商|物流|港口
20260408,军工,1.7999999999999998,观察,000547,航天发展,军工|航天|船舶|电子
20260408,军工,1.7999999999999998,观察,000561,烽火电子,军工|航天|船舶|电子
20260408,军工,1.7999999999999998,观察,000682,东方电子,军工|航天|船舶|电子
20260408,军工,1.7999999999999998,观察,000823,超声电子,军工|航天|船舶|电子
20260408,军工,1.7999999999999998,观察,000901,航天科技,军工|航天|船舶|电子
20260408,军工,1.7999999999999998,观察,001388,信通电子,军工|航天|船舶|电子
20260408,军工,1.7999999999999998,观察,002025,航天电器,军工|航天|船舶|电子
20260408,军工,1.7999999999999998,观察,002036,联创电子,军工|航天|船舶|电子
20260408,军工,1.7999999999999998,观察,002052,同洲电子,军工|航天|船舶|电子
20260408,军工,1.7999999999999998,观察,002119,康强电子,军工|航天|船舶|电子
20260408,人工智能,1.1,观察,000021,深科技,智能|软件|科技|信息
20260408,人工智能,1.1,观察,000070,特发信息,智能|软件|科技|信息
20260408,人工智能,1.1,观察,000100,TCL科技,智能|软件|科技|信息
20260408,人工智能,1.1,观察,000409,云鼎科技,智能|软件|科技|信息
20260408,人工智能,1.1,观察,000536,华映科技,智能|软件|科技|信息
20260408,人工智能,1.1,观察,000551,创元科技,智能|软件|科技|信息
20260408,人工智能,1.1,观察,000555,神州信息,智能|软件|科技|信息
20260408,人工智能,1.1,观察,000700,模塑科技,智能|软件|科技|信息
20260408,人工智能,1.1,观察,000702,正虹科技,智能|软件|科技|信息
20260408,人工智能,1.1,观察,000707,双环科技,智能|软件|科技|信息
20260408,医药医疗,0.7000000000000002,观察,000078,海王生物,医药|医疗|生物|制药
20260408,医药医疗,0.7000000000000002,观察,000403,派林生物,医药|医疗|生物|制药
20260408,医药医疗,0.7000000000000002,观察,000504,*ST生物,医药|医疗|生物|制药
20260408,医药医疗,0.7000000000000002,观察,000590,古汉医药,医药|医疗|生物|制药
20260408,医药医疗,0.7000000000000002,观察,000597,东北制药,医药|医疗|生物|制药
20260408,医药医疗,0.7000000000000002,观察,000756,新华制药,医药|医疗|生物|制药
20260408,医药医疗,0.7000000000000002,观察,000788,北大医药,医药|医疗|生物|制药
20260408,医药医疗,0.7000000000000002,观察,000963,华东医药,医药|医疗|生物|制药
20260408,医药医疗,0.7000000000000002,观察,002007,华兰生物,医药|医疗|生物|制药
20260408,医药医疗,0.7000000000000002,观察,002019,亿帆医药,医药|医疗|生物|制药
20260408,数字经济,-0.7999999999999998,观察,000409,云鼎科技,数字|网络|云|数据
20260408,数字经济,-0.7999999999999998,观察,000538,云南白药,数字|网络|云|数据
20260408,数字经济,-0.7999999999999998,观察,000807,云铝股份,数字|网络|云|数据
20260408,数字经济,-0.7999999999999998,观察,000810,创维数字,数字|网络|云|数据
20260408,数字经济,-0.7999999999999998,观察,000815,美利云,数字|网络|云|数据
20260408,数字经济,-0.7999999999999998,观察,000878,云南铜业,数字|网络|云|数据
20260408,数字经济,-0.7999999999999998,观察,000903,ST云动,数字|网络|云|数据
20260408,数字经济,-0.7999999999999998,观察,002053,云南能投,数字|网络|云|数据
20260408,数字经济,-0.7999999999999998,观察,002059,云南旅游,数字|网络|云|数据
20260408,数字经济,-0.7999999999999998,观察,002174,游族网络,数字|网络|云|数据
20260408,国企改革,-6.1,观察,000019,深粮控股,国资|集团|央企|控股
20260408,国企改革,-6.1,观察,000036,华联控股,国资|集团|央企|控股
20260408,国企改革,-6.1,观察,000039,中集集团,国资|集团|央企|控股
20260408,国企改革,-6.1,观察,000042,中洲控股,国资|集团|央企|控股
20260408,国企改革,-6.1,观察,000055,方大集团,国资|集团|央企|控股
20260408,国企改革,-6.1,观察,000090,天健集团,国资|集团|央企|控股
20260408,国企改革,-6.1,观察,000333,美的集团,国资|集团|央企|控股
20260408,国企改革,-6.1,观察,000411,英特集团,国资|集团|央企|控股
20260408,国企改革,-6.1,观察,000417,合百集团,国资|集团|央企|控股
20260408,国企改革,-6.1,观察,000419,通程控股,国资|集团|央企|控股
