title,content,source,pub_time
金科环境：签署1510万美元新水岛中东地区供货协议,"【金科环境：签署1510万美元新水岛中东地区供货协议】财联社4月13日电，金科环境(688466.SH)公告称，公司全资子公司Bluenexus与Medisun签署《供货协议》，向对方供应4套新水岛®智能净水装备等设备，并提供相关技术支持及服务。项目实施地点为中东地区，协议金额为1,510万美元，约占公司2024年经审计营收的16.73%。该协议自签署之日起生效，属于日常经营协议，无需提交董事会、股东大会审议。若协议顺利履行，预计将对公司海外市场业务发展及当期经营业绩产生积极影响，有利于提升国际影响力。",cls,18:54:16
【机构龙虎榜解读】AI服务器+PCB材料，定增募资建设高性能玻纤纱产线，投产后将显著扩大电子布产能，相关产品已通过部分客户认证，直接受益AI服务器、高频通信需求增长，机构大额净买入这家公司,①AI服务器+PCB材料，定增募资建设高性能玻纤纱产线，投产后将显著扩大电子布产能，相关产品已通过部分客户认证，直接受益AI服务器、高频通信需求增长，机构大额净买入这家公司；②存储芯片+HBM测试+芯片测试，和平头哥半导体已建立合作，系国内最大的独立第三方专业测试基地之一，为多家知名芯片设计公司提供中高端芯片测试服务，这家公司获净买入。,cls,18:56:18
欧盟呼吁恢复霍尔木兹海峡航行自由,【欧盟呼吁恢复霍尔木兹海峡航行自由】财联社4月13日电，欧盟委员会主席冯德莱恩当地时间4月13日表示，当天欧盟讨论了中东危机及其对欧洲的影响。冯德莱恩强调，霍尔木兹海峡的持续关闭造成了巨大损害，恢复航行自由至关重要。欧盟正在研究协调成员国天然气储存活动。（央视新闻）,cls,18:58:47
中移（苏州）软件技术有限公司原党委书记、董事长方力接受审查调查,【中移（苏州）软件技术有限公司原党委书记、董事长方力接受审查调查】财联社4月13日电，据中央纪委国家监委驻中国移动纪检监察组、河北省纪委监委消息：中移（苏州）软件技术有限公司原党委书记、董事长方力涉嫌严重违纪违法，目前正接受中央纪委国家监委驻中国移动纪检监察组纪律审查和河北省监察委员会监察调查。,cls,19:03:46
,财联社4月13日电，利弗莫尔证券显示，暖哇洞察科技有限公司已向港交所提交IPO文件。摩根大通和汇丰为联席保荐人。,cls,19:05:51
消息称三星电子2nm当前良率在55%上下,【消息称三星电子2nm当前良率在55%上下】《科创板日报》13日讯，消息称三星电子的2nm工艺制程良率当前达到了55%上下，但该水平不仅落后于台积电约一成，另一方面也没有达到竞争重要Fabless企业代工订单所需的水平。业界人士指出，如果再考虑性能分级和后端封测流程的损失，以最终成品计三星电子的2nm良率将只剩下40%。这意味着该节点当前仍未成熟，无法稳定交付，且实际价格竞争力也相对不足。,cls,19:07:39
,财联社4月13日电，施蒂费尔将优步目标价从105美元下调至94美元。,cls,19:08:48
钟鼓楼特种邮票摘得桂冠,【钟鼓楼特种邮票摘得桂冠】财联社4月13日电，“2025年世界最佳邮票”评选结果近日揭晓。由中国邮政发行的《世界文化遗产——北京中轴线》特种邮票第五枚《钟鼓楼》，从66个国家（地区）以及联合国邮局的共计195枚邮票（纪念张）中脱颖而出，摘得桂冠。 (人民日报),cls,19:09:10
,【东安动力：2025年归母净利润同比增长118.37%，拟10派0.11元】东安动力公告，2025年实现营业收入57.18亿元，同比增长23.81%；归属于上市公司股东的净利润1252.04万元，同比增长118.37%；基本每股收益0.0267元。公司董事会决定2025年度分配预案为：以未来实施权益分配方案时股权登记日的总股本为基数，按每10股派发现金人民币0.11元（含税），共计派发现金股利人民币5131237.77元，占合并报表归属于上市公司股东净利润的40.98%，不进行资本公积金转增股本。,sina,2026-04-13 19:08:18
,【青山纸业：2025年净利润5468.42万元，同比下降35.48%】青山纸业公告，2025年营业收入24.19亿元，同比下降6.98%。净利润5468.42万元，同比下降35.48%。公司拟向全体股东每股派发现金红利0.0086元（含税）。,sina,2026-04-13 19:08:12
,【消息称三星电子2nm当前良率在55%上下】消息称三星电子的2nm工艺制程良率当前达到了55%上下，但该水平不仅落后于台积电约一成，另一方面也没有达到竞争重要Fabless企业代工订单所需的水平。业界人士指出，如果再考虑性能分级和后端封测流程的损失，以最终成品计三星电子的2nm良率将只剩下40%。这意味着该节点当前仍未成熟，无法稳定交付，且实际价格竞争力也相对不足。,sina,2026-04-13 19:07:57
,印度气象局：2026年印度季风降雨量或将低于常年均值。,sina,2026-04-13 19:07:37
,内塔尼亚胡：以色列寻求在黎巴嫩建立更深层次的安全区。,sina,2026-04-13 19:07:29
,印度气象局预测，2026年印度季风雨降雨量将达长期平均值的92%。,sina,2026-04-13 19:07:07
,施蒂费尔将优步目标价从105美元下调至94美元。,sina,2026-04-13 19:06:23
,高盛第一财季业绩公布前，其股价盘前上涨0.2%。,sina,2026-04-13 19:06:09
,【龙湖集团一季度总合同销售额74.6亿元】4月13日晚，龙湖集团在港交所公告，截至2026年3月31日止三个月，集团累计实现总合同销售金额人民币74.6亿元，合同销售面积84.2万平方米，三月单月实现合同销售金额人民币30.1亿元，合同销售面积31.5万平方米；三月单月实现归属公司股东权益的合同销售金额人民币20.2亿元，归属公司股东权益的合同销售面积22.6万平方米。,sina,2026-04-13 19:06:06
,【赤峰黄金：2025年净利润同比增长74.70%】赤峰黄金(06693.HK)公告，截至2025年12月31日止年度，公司营业收入为126.39亿元人民币，同比增长40.03%；年内归属于上市公司股东的净利润为30.82亿元人民币，同比增长74.70%；每股基本盈利为1.86元人民币。,sina,2026-04-13 19:06:04
,斯蒂夫尔将Meta目标股价从820美元下调至805美元。,sina,2026-04-13 19:06:00
,内塔尼亚胡：以色列支持特朗普对伊朗的封锁行动。,sina,2026-04-13 19:05:08
,以色列总理内塔尼亚胡表示，周日与美国副总统万斯进行了通话。,sina,2026-04-13 19:05:03
,龙湖集团3月合约销售额30.1亿元人民币。,sina,2026-04-13 19:04:53
,据港交所文件：暖哇洞察科技有限公司向港交所提交上市申请书。,sina,2026-04-13 19:04:14
,斯蒂费尔将亚马逊目标价从300美元下调至294美元。,sina,2026-04-13 19:03:13
,【一季度我国人民币贷款增加8.6万亿元 支持实体经济力度稳固】我国2026年首季金融统计数据4月13日出炉，当季金融总量保持合理增长。中国人民银行当日发布的数据显示，一季度我国人民币贷款增加8.6万亿元，信贷投放节奏更趋均衡，对实体经济支持力度稳固。（新华社）,sina,2026-04-13 19:02:56
,【张雪机车首秀消博会：订单成倍增加，冠军车型已排至10月】4月13日，张雪机车首秀第六届消博会。现场工作人员对记者表示，夺冠后订单成倍增加，冠军车型820RR已排至10月，820X、820R今年将陆续上市。（澎湃）,sina,2026-04-13 19:02:20
,英国竞争与市场管理局（CMA）表示，派拉蒙与华纳兄弟探索集团交易的意见征询期将于4月27日截止。,sina,2026-04-13 19:01:50
,【国家卫健委：去年为慢性病患者开具长期处方1.9亿人次】近年来，我国持续提高基层防病治病和健康管理能力，每年为重点人群提供服务超过10亿人次。2025年全国基层医疗卫生机构开设的家庭病床超过了37万张，为有需求的慢性病患者单次开具不超过3个月药物的长期处方1.9亿人次。下一步，我国将持续加强基层医疗卫生服务体系建设，优先加强儿科、康复科、精神心理、五官（口腔）等重点科室建设，提升高血压、糖尿病、慢阻肺、安宁疗护、体重管理、血液透析等专病专科能力建设，以及老年人多病共防共治能力。,sina,2026-04-13 19:01:34
