日期,板块,热度分,置信度,股票代码,股票名称,匹配线索
20260411,人工智能,8.7,中,000021,深科技,智能|软件|科技|信息
20260411,人工智能,8.7,中,000070,特发信息,智能|软件|科技|信息
20260411,人工智能,8.7,中,000100,TCL科技,智能|软件|科技|信息
20260411,人工智能,8.7,中,000409,云鼎科技,智能|软件|科技|信息
20260411,人工智能,8.7,中,000536,华映科技,智能|软件|科技|信息
20260411,人工智能,8.7,中,000551,创元科技,智能|软件|科技|信息
20260411,人工智能,8.7,中,000555,神州信息,智能|软件|科技|信息
20260411,人工智能,8.7,中,000700,模塑科技,智能|软件|科技|信息
20260411,人工智能,8.7,中,000702,正虹科技,智能|软件|科技|信息
20260411,人工智能,8.7,中,000707,双环科技,智能|软件|科技|信息
20260411,新能源车,4.0,观察,000049,德赛电池,汽车|电池|充电|新能源
20260411,新能源车,4.0,观察,000550,江铃汽车,汽车|电池|充电|新能源
20260411,新能源车,4.0,观察,000572,海马汽车,汽车|电池|充电|新能源
20260411,新能源车,4.0,观察,000625,长安汽车,汽车|电池|充电|新能源
20260411,新能源车,4.0,观察,000690,宝新能源,汽车|电池|充电|新能源
20260411,新能源车,4.0,观察,000980,众泰汽车,汽车|电池|充电|新能源
20260411,新能源车,4.0,观察,001258,立新能源,汽车|电池|充电|新能源
20260411,新能源车,4.0,观察,301560,众捷汽车,汽车|电池|充电|新能源
20260411,新能源车,4.0,观察,600166,福田汽车,汽车|电池|充电|新能源
20260411,新能源车,4.0,观察,600335,国机汽车,汽车|电池|充电|新能源
20260411,军工,3.1,观察,000547,航天发展,军工|航天|船舶|电子
20260411,军工,3.1,观察,000561,烽火电子,军工|航天|船舶|电子
20260411,军工,3.1,观察,000682,东方电子,军工|航天|船舶|电子
20260411,军工,3.1,观察,000823,超声电子,军工|航天|船舶|电子
20260411,军工,3.1,观察,000901,航天科技,军工|航天|船舶|电子
20260411,军工,3.1,观察,001388,信通电子,军工|航天|船舶|电子
20260411,军工,3.1,观察,002025,航天电器,军工|航天|船舶|电子
20260411,军工,3.1,观察,002036,联创电子,军工|航天|船舶|电子
20260411,军工,3.1,观察,002052,同洲电子,军工|航天|船舶|电子
20260411,军工,3.1,观察,002119,康强电子,军工|航天|船舶|电子
20260411,低空经济,1.7,观察,000547,航天发展,无人机|航空|航天|飞行
20260411,低空经济,1.7,观察,000901,航天科技,无人机|航空|航天|飞行
20260411,低空经济,1.7,观察,002025,航天电器,无人机|航空|航天|飞行
20260411,低空经济,1.7,观察,002389,航天彩虹,无人机|航空|航天|飞行
20260411,低空经济,1.7,观察,002928,华夏航空,无人机|航空|航天|飞行
20260411,低空经济,1.7,观察,300446,航天智造,无人机|航空|航天|飞行
20260411,低空经济,1.7,观察,300455,航天智装,无人机|航空|航天|飞行
20260411,低空经济,1.7,观察,300581,晨曦航空,无人机|航空|航天|飞行
20260411,低空经济,1.7,观察,300900,广联航空,无人机|航空|航天|飞行
20260411,低空经济,1.7,观察,600029,南方航空,无人机|航空|航天|飞行
