日期,板块,热度分,置信度,股票代码,股票名称,匹配线索
20260417,机器人,6.8,观察,000425,徐工机械,机器人|自动化|机械|传动
20260417,机器人,6.8,观察,000852,石化机械,机器人|自动化|机械|传动
20260417,机器人,6.8,观察,001395,亚联机械,机器人|自动化|机械|传动
20260417,机器人,6.8,观察,002363,隆基机械,机器人|自动化|机械|传动
20260417,机器人,6.8,观察,002406,远东传动,机器人|自动化|机械|传动
20260417,机器人,6.8,观察,002472,双环传动,机器人|自动化|机械|传动
20260417,机器人,6.8,观察,300024,机器人,机器人|自动化|机械|传动
20260417,机器人,6.8,观察,300904,威力传动,机器人|自动化|机械|传动
20260417,机器人,6.8,观察,301023,奕帆传动,机器人|自动化|机械|传动
20260417,机器人,6.8,观察,301298,东利机械,机器人|自动化|机械|传动
20260417,机器人,6.8,观察,600984,建设机械,机器人|自动化|机械|传动
20260417,机器人,6.8,观察,603677,奇精机械,机器人|自动化|机械|传动
20260417,机器人,6.8,观察,603767,中马传动,机器人|自动化|机械|传动
20260417,机器人,6.8,观察,605259,绿田机械,机器人|自动化|机械|传动
20260417,机器人,6.8,观察,920101,志高机械,机器人|自动化|机械|传动
20260417,机器人,6.8,观察,920454,同心传动,机器人|自动化|机械|传动
20260417,机器人,6.8,观察,920706,铁拓机械,机器人|自动化|机械|传动
20260417,半导体,4.0,观察,300456,赛微电子,芯片|半导体|微电子|集成电路
20260417,半导体,4.0,观察,600877,电科芯片,芯片|半导体|微电子|集成电路
20260417,半导体,4.0,观察,688135,利扬芯片,芯片|半导体|微电子|集成电路
20260417,半导体,4.0,观察,688699,明微电子,芯片|半导体|微电子|集成电路
20260417,新能源车,4.0,观察,000049,德赛电池,汽车|电池|充电|新能源
20260417,新能源车,4.0,观察,000550,江铃汽车,汽车|电池|充电|新能源
20260417,新能源车,4.0,观察,000572,海马汽车,汽车|电池|充电|新能源
20260417,新能源车,4.0,观察,000625,长安汽车,汽车|电池|充电|新能源
20260417,新能源车,4.0,观察,000690,宝新能源,汽车|电池|充电|新能源
20260417,新能源车,4.0,观察,000980,众泰汽车,汽车|电池|充电|新能源
20260417,新能源车,4.0,观察,001258,立新能源,汽车|电池|充电|新能源
20260417,新能源车,4.0,观察,301560,众捷汽车,汽车|电池|充电|新能源
20260417,新能源车,4.0,观察,600166,福田汽车,汽车|电池|充电|新能源
20260417,新能源车,4.0,观察,600335,国机汽车,汽车|电池|充电|新能源
20260417,新能源车,4.0,观察,600418,江淮汽车,汽车|电池|充电|新能源
20260417,新能源车,4.0,观察,600609,金杯汽车,汽车|电池|充电|新能源
20260417,新能源车,4.0,观察,600617,国新能源,汽车|电池|充电|新能源
20260417,新能源车,4.0,观察,600686,金龙汽车,汽车|电池|充电|新能源
20260417,新能源车,4.0,观察,600741,华域汽车,汽车|电池|充电|新能源
20260417,新能源车,4.0,观察,600960,渤海汽车,汽车|电池|充电|新能源
20260417,新能源车,4.0,观察,601279,英利汽车,汽车|电池|充电|新能源
20260417,新能源车,4.0,观察,601633,长城汽车,汽车|电池|充电|新能源
20260417,新能源车,4.0,观察,603982,泉峰汽车,汽车|电池|充电|新能源
20260417,新能源车,4.0,观察,605378,野马电池,汽车|电池|充电|新能源
20260417,新能源车,4.0,观察,920030,德众汽车,汽车|电池|充电|新能源
20260417,低空经济,2.8,观察,000547,航天发展,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,000901,航天科技,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,002025,航天电器,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,002389,航天彩虹,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,002928,华夏航空,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,300446,航天智造,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,300455,航天智装,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,300581,晨曦航空,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,300900,广联航空,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,600029,南方航空,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,600151,航天机电,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,600271,航天信息,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,600316,洪都航空,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,600343,航天动力,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,600501,航天晨光,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,600855,航天长峰,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,600879,航天电子,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,601021,春秋航空,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,603698,航天工程,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,603885,吉祥航空,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,688066,航天宏图,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,688297,中无人机,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,688523,航天环宇,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,688552,航天南湖,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,688562,航天软件,无人机|航空|航天|飞行
20260417,低空经济,2.8,观察,920642,通易航天,无人机|航空|航天|飞行
20260417,人工智能,0.20000000000000018,观察,000021,深科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000070,特发信息,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000100,TCL科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000409,云鼎科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000536,华映科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000551,创元科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000555,神州信息,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000700,模塑科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000702,正虹科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000707,双环科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000727,冠捷科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000733,振华科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000777,中核科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000790,华神科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000818,航锦科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000901,航天科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000920,沃顿科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000925,众合科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000930,中粮科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000948,南天信息,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000969,安泰科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000973,佛塑科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000977,浪潮信息,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,000988,华工科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001207,联科科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001211,双枪科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001223,欧克科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001229,魅视科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001231,农心科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001256,炜冈科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001259,利仁科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001266,宏英智能,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001269,欧晶科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001278,一彬科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001283,豪鹏科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001301,尚太科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001308,康冠科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001311,多利科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001314,亿道信息,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001324,长青科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001335,信凯科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001336,楚环科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001339,智微智能,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001379,腾达科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001380,华纬科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001389,广合科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001396,誉帆科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,001400,江顺科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,002006,精工科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,002031,巨轮智能,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,002063,远光软件,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,002065,东华软件,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,002066,瑞泰科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,002080,中材科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,002090,金智科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,002093,国脉科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,002097,山河智能,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,002102,能特科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,002112,三变科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,002123,梦网科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,002132,恒星科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,002140,东华科技,智能|软件|科技|信息
20260417,人工智能,0.20000000000000018,观察,002148,北纬科技,智能|软件|科技|信息
