日期,板块,热度分,置信度,股票代码,股票名称,匹配线索
20260415,人工智能,-4.2,观察,000021,深科技,智能|软件|科技|信息
20260415,人工智能,-4.2,观察,000070,特发信息,智能|软件|科技|信息
20260415,人工智能,-4.2,观察,000100,TCL科技,智能|软件|科技|信息
20260415,人工智能,-4.2,观察,000409,云鼎科技,智能|软件|科技|信息
20260415,人工智能,-4.2,观察,000536,华映科技,智能|软件|科技|信息
20260415,人工智能,-4.2,观察,000551,创元科技,智能|软件|科技|信息
20260415,人工智能,-4.2,观察,000555,神州信息,智能|软件|科技|信息
20260415,人工智能,-4.2,观察,000700,模塑科技,智能|软件|科技|信息
20260415,人工智能,-4.2,观察,000702,正虹科技,智能|软件|科技|信息
20260415,人工智能,-4.2,观察,000707,双环科技,智能|软件|科技|信息
20260415,半导体,-4.2,观察,300456,赛微电子,芯片|半导体|微电子|集成电路
20260415,半导体,-4.2,观察,600877,电科芯片,芯片|半导体|微电子|集成电路
20260415,半导体,-4.2,观察,688135,利扬芯片,芯片|半导体|微电子|集成电路
20260415,半导体,-4.2,观察,688699,明微电子,芯片|半导体|微电子|集成电路
20260415,军工,-4.300000000000001,观察,000547,航天发展,军工|航天|船舶|电子
20260415,军工,-4.300000000000001,观察,000561,烽火电子,军工|航天|船舶|电子
20260415,军工,-4.300000000000001,观察,000682,东方电子,军工|航天|船舶|电子
20260415,军工,-4.300000000000001,观察,000823,超声电子,军工|航天|船舶|电子
20260415,军工,-4.300000000000001,观察,000901,航天科技,军工|航天|船舶|电子
20260415,军工,-4.300000000000001,观察,001388,信通电子,军工|航天|船舶|电子
20260415,军工,-4.300000000000001,观察,002025,航天电器,军工|航天|船舶|电子
20260415,军工,-4.300000000000001,观察,002036,联创电子,军工|航天|船舶|电子
20260415,军工,-4.300000000000001,观察,002052,同洲电子,军工|航天|船舶|电子
20260415,军工,-4.300000000000001,观察,002119,康强电子,军工|航天|船舶|电子
