股票代码,股票名称,上涨满足率,抗跌满足率,对齐交易日,指数上涨日数(对齐后),指数下跌日数(对齐后),个股上涨日数(对齐后),个股下跌日数(对齐后)
600012,皖通高速,0.9411764705882353,0.8461538461538461,60,34,26,34,25
601928,凤凰传媒,0.9705882352941176,0.8076923076923077,60,34,26,27,29
600461,洪城环境,0.9705882352941176,0.8076923076923077,60,34,26,30,29
600023,浙能电力,0.9411764705882353,0.8076923076923077,60,34,26,39,18
603823,百合花,1.0,0.7692307692307693,60,34,26,32,26
000921,海信家电,0.8529411764705882,0.7692307692307693,60,34,26,31,29
601918,新集能源,0.9705882352941176,0.7307692307692307,60,34,26,32,28
