股票代码,股票名称,上涨满足率,抗跌满足率,对齐交易日,指数上涨日数(对齐后),指数下跌日数(对齐后),个股上涨日数(对齐后),个股下跌日数(对齐后)
600012,皖通高速,0.9444444444444444,0.84,61,36,25,37,23
600845,宝信软件,0.9722222222222222,0.8,61,36,25,29,28
601699,潞安环能,0.9444444444444444,0.8,61,36,25,39,19
603218,日月股份,1.0,0.76,61,36,25,34,25
601006,大秦铁路,1.0,0.76,61,36,25,33,24
600887,伊利股份,1.0,0.76,61,36,25,28,30
002003,伟星股份,0.9722222222222222,0.76,61,36,25,32,27
601985,中国核电,1.0,0.72,61,36,25,31,29
000828,东莞控股,0.9722222222222222,0.72,61,36,25,29,29
